公司代號,公司名稱,出表日期,營業收入-上月比較增減(%),營業收入-上月營收,營業收入-去年同月增減(%),營業收入-去年當月營收,營業收入-當月營收,產業別,累計營業收入-前期比較增減(%),累計營業收入-去年累計營收,累計營業收入-當月累計營收,資料年月,備註
1219,福壽,1131117,5.219862271412358,1171870,-3.7338048896644063,1280865,1233040,食品工業,-13.70261862170134,13680823,11806192,11310,-
1220,台榮,1131117,30.479962226720204,273209,23.327901803475488,289053,356483,食品工業,4.8131378252977575,2643847,2771099,11310,-
1225,福懋油,1131117,4.793639669947712,1030261,-10.990267569695495,1212955,1079648,食品工業,-12.277320775026379,12125626,10636924,11310,-
1227,佳格,1131117,-28.14620125643216,2895023,2.6018109590743768,2027434,2080184,食品工業,3.206263427712393,22157069,22867483,11310,-
1229,聯華,1131117,-9.160650016359472,916900,-30.642779997884908,1200893,832906,食品工業,1.137741234380873,10487622,10606944,11310,-
1231,聯華食,1131117,13.853521860950023,920820,19.891999698093183,874442,1048386,食品工業,10.43001387651034,8863900,9788406,11310,-
1232,大統益,1131117,6.662985987401517,1742432,-3.3195931633464144,1922344,1858530,食品工業,-7.107569135787942,19630101,18234878,11310,-
1233,天仁,1131117,-12.19027608430587,183712,-8.229464737773277,175783,161317,食品工業,3.7745779076865986,1746182,1812093,11310,-
1234,黑松,1131117,-20.55056872469657,944042,-21.939471649256536,960839,750036,食品工業,-2.2318747988086898,8924963,8725769,11310,-
1235,興泰,1131117,6.852072770653146,13412,331.266927475173,3323,14331,食品工業,105.28281625697412,42837,87937,11310,增加子公司泰宇網通營收1198.2萬
1236,宏亞,1131117,-26.823132197295653,182447,6.459715488645062,125408,133509,食品工業,0.49113125688097714,1546837,1554434,11310,-
1256,鮮活果汁-KY,1131117,-52.377880290890594,432465,-7.469425898802196,222574,205949,食品工業,-13.358589958250242,4126970,3575665,11310,-
1301,台塑,1131117,-5.423969685461424,16641520,-3.4799823651489814,16306347,15738889,塑膠工業,-1.3439280690991684,167702279,165448481,11310,-
1303,南亞,1131117,6.207500846663846,21428221,4.768744722059462,21722488,22758378,塑膠工業,-1.9534187368104172,218485874,214217930,11310,-
1304,台聚,1131117,-4.372295313689246,4138650,-7.879256227298279,4296205,3957696,塑膠工業,-3.1726689357431357,43733211,42345701,11310,-
1305,華夏,1131117,-10.195349261293883,921273,-20.96472507799917,1046806,827346,塑膠工業,-18.75264844585057,11532707,9370019,11310,-
1307,三芳,1131117,-7.279852051998479,923027,2.248596493952887,837011,855832,塑膠工業,6.5810554472993275,8508620,9068577,11310,-
1308,亞聚,1131117,21.617218159173454,382991,-13.573917593489417,538938,465783,塑膠工業,-11.370495898627928,5578499,4944196,11310,-
1309,台達化,1131117,-11.62887403741095,1678546,2.1623978186621744,1451953,1483350,塑膠工業,22.264514348387227,12597827,15402672,11310,-
1310,台苯,1131117,-19.90586742388783,961410,-13.623463797443364,891484,770033,塑膠工業,20.74056918272099,7836675,9462046,11310,-
1312,國喬,1131117,-12.859291603994883,1200035,-19.459649301167072,1298379,1045719,塑膠工業,2.9165640948042553,13283370,13670788,11310,-
1313,聯成,1131117,4.663650687683645,5094421,-15.681270560767837,6323633,5332007,塑膠工業,1.2264806720116006,59831110,60564927,11310,-
1314,中石化,1131117,3.386522654086998,2068523,-4.419821351475285,2237466,2138574,塑膠工業,22.895925730358016,21277065,26148646,11310,-
1315,達新,1131117,-0.47555856774289085,175583,27.64179540557321,136905,174748,塑膠工業,-7.114175452938842,1829938,1699753,11310,-
1316,上曜,1131117,5.77625733187612,154633,332.0715342349958,37856,163565,建材營造,61.54318484289411,700292,1131274,11310,主因子公司營收上升，致本月及本年度營收較去年同期增加。
1319,東陽,1131117,4.117903095428365,2171105,6.3353107561231345,2125831,2260509,汽車工業,7.754413938493085,19429360,20935993,11310,-
1321,大洋,1131117,25.09570753867514,344278,34.02574850858439,321339,430677,塑膠工業,-0.7888011962437215,3929634,3898637,11310,-
1323,永裕,1131117,0.03904930766632894,189504,-33.19025366685697,283758,189578,塑膠工業,-16.982100431549373,2790179,2316348,11310,本月營收較去年同期減少主要係今年7月份精奕公司董事會暨營運團隊重組下，其已非本公司合併財務報告之子公司。
1324,地球,1131117,18.508923431203225,59058,-22.51168043223135,90322,69989,塑膠工業,-16.654112168732453,788562,657234,11310,-
1325,恆大,1131117,8.33117275948492,23142,-17.15135492399207,30260,25070,塑膠工業,-20.65687401341027,340187,269915,11310,-
1326,台化,1131117,-2.8277796725524076,27508402,-11.38901602733368,30166153,26730525,塑膠工業,6.852798028099661,275187944,294046018,11310,-
1337,再生-KY,1131117,1.1746352207029458,54485,-26.602756141402036,75105,55125,塑膠工業,9.297825150907068,615445,672668,11310,-
1338,廣華-KY,1131117,-2.5402628789203328,451843,-5.840129319745637,467678,440365,汽車工業,-11.578976280529124,4660222,4120616,11310,-
1339,昭輝,1131117,-10.304183464576818,159246,-24.887860542160755,190165,142837,汽車工業,-7.1731807062756925,1695287,1573681,11310,-
1340,勝悅-KY,1131117,-5.638817855177549,30893,-51.03799254257785,59538,29151,塑膠工業,-35.332495483145564,490939,317478,11310,營收下滑幅度較大，主要係因公司在7月份進行營運調整，並處分單色生產車間，以減少運營成本所致。
1341,富林-KY,1131117,31.82221317553323,206337,19.521208579225128,227573,271998,塑膠工業,7.735578545323216,2107121,2270119,11310,-
1342,八貫,1131117,-17.11008330858121,212103,-13.095143941790573,202304,175812,其他,-4.486120099715685,2118423,2023388,11310,-
1402,遠東新,1131117,2.8690327680884242,22602356,3.6246482068023225,22437543,23250825,紡織纖維,5.051376023560115,212701845,223446215,11310,-
1409,新纖,1131117,-6.236042059173005,3751001,8.087392195711708,3253929,3517087,紡織纖維,13.657342656918985,33011334,37519805,11310,-
1410,南染,1131117,-10.815161715205619,20499,-1.3915857605177993,18540,18282,紡織纖維,4.846846163432726,184553,193498,11310,-
1413,宏洲,1131117,-11.933425176343448,205423,-18.77581624223268,222728,180909,紡織纖維,15.240359155022182,1673038,1928015,11310,-
1414,東和,1131117,3.926194957715861,37721,-14.902207654069073,46067,39202,紡織纖維,-5.005065336428104,467886,444468,11310,-
1416,廣豐,1131117,-5.908548986604951,28518,7.508313634360351,24959,26833,其他,12.06552760599124,237213,265834,11310,-
1417,嘉裕,1131117,-6.869800915973456,32097,-73.39717347193051,112364,29892,紡織纖維,-58.04794924456555,1229425,515769,11310,因結束國軍服裝供售業務，致使營收減少
1418,東華,1131117,1539.3258426966293,89,465.50387596899225,258,1459,紡織纖維,-49.834830483917706,17255,8656,11310,因配合客戶生產線出貨及去年同期銷庫存。
1419,新紡,1131117,-5.281202277531124,395516,14.287980524294296,327793,374628,紡織纖維,22.735924705882354,2656250,3260173,11310,-
1423,利華,1131117,-7.478391582111988,5322,-50.62669206858518,9973,4924,紡織纖維,-7.71570796460177,101248,93436,11310,高單價羊毛紡織品需求未見明顯回升，致客戶下單提貨有些許延遲。
1432,大魯閣,1131117,-3.495155532891382,98050,-15.441945256159352,111903,94623,運動休閒,-5.165464241604712,1118157,1060399,11310,-
1434,福懋,1131117,-4.481205435175825,2366216,1.9105342254450226,2217809,2260181,紡織纖維,-0.411835244287751,24242947,24143106,11310,-
1435,中福,1131117,1.4141414141414141,990,57.6138147566719,637,1004,其他,33.55862068965517,7250,9683,11310,主要係中和租金收入增加
1436,華友聯,1131117,-64.30105904121993,1524020,-36.76644242883509,860396,544059,建材營造,476.07691623327435,1157727,6669398,11310,本月營收較去年同期減少，係去年同期認列處分楊梅區土地，本期無此事；累計營收較去年同期增加，係今年交屋數量較去年同期增加。
1437,勤益控,1131117,-3.3774704452463276,66233,-2.3930450697780827,65565,63996,其他,-5.395580706009162,742200,702154,11310,-
1438,三地開發,1131117,-100.0,1164987,,0,0,建材營造,289.210567578658,299747,1166647,11310,113年銷售土地地上權，故營收變化大。
1439,雋揚,1131117,9.498244889531282,4843,-66.63100931286182,15892,5303,建材營造,-48.91479370366062,163333,83439,11310,主係本公司重要子公司漢霖開發之投資建案於去年同期集中交屋認列收入所致
1440,南紡,1131117,16.19012454230012,1335209,-11.301506532117434,1749050,1551381,紡織纖維,-12.073056174347137,16766550,14742315,11310,-
1441,大東,1131117,45.14544736582316,121556,32.487046632124354,133170,176433,紡織纖維,34.859498816915725,1007536,1358758,11310,-
1442,名軒,1131117,15.036683189658067,744619,-17.788149615518982,1041924,856585,建材營造,300.95070663757843,2072774,8310802,11310,本年累計認收710戶，去年累計認收183戶，故兩期差異大。
1443,立益物流,1131117,2.9024151397524687,84757,28.267839284663804,67996,87217,其他,18.772812005576704,638370,758210,11310,-
1444,力麗,1131117,7.042824106635457,710908,42.09693893746977,535533,760976,紡織纖維,-3.0442626164889215,7089730,6873900,11310,-
1445,大宇,1131117,-8.182629465340298,76198,-33.6252205756788,105406,69963,紡織纖維,-26.57013139778794,1157021,849599,11310,-
1446,宏和,1131117,22.612366474405377,385413,4582.096502526503,10093,472564,紡織纖維,3149.7453513966534,108581,3528606,11310,營建銷售增加營收
1447,力鵬,1131117,114.81253321865084,1892762,54.71676286940768,2627957,4065890,紡織纖維,17.59023706421616,25171281,29598969,11310,因廠商一次性大量交貨，本公司於本月同步銷售予客戶，以及船期影響，致使同期營收增幅較大。
1449,佳和,1131117,27.641823991244546,215637,14.689839950997754,239989,275243,紡織纖維,9.954949667343278,2274567,2500999,11310,-
1451,年興,1131117,-4.2055247380512135,446175,20.95659088915239,353359,427411,紡織纖維,2.622813280528189,5239641,5377067,11310,-
1452,宏益,1131117,-5.716213235771092,154158,24.16367674696737,117060,145346,紡織纖維,45.83375797583688,951781,1388018,11310,-
1453,大將,1131117,0.8771929824561403,114,0.0,115,115,建材營造,82.48407643312102,628,1146,11310,本年營收較去年同期增加，係因本月房屋出租金額較高所致。
1454,台富,1131117,-18.153105079465806,138676,-3.6387407885353347,117788,113502,紡織纖維,4.6000777000777004,1287000,1346203,11310,-
1455,集盛,1131117,-1.9062916844170992,715945,-7.504994856976534,759281,702297,紡織纖維,28.89082483251061,6222633,8020403,11310,-
1456,怡華,1131117,-50.27816125110749,97066,-52.42728016480863,101451,48263,建材營造,-42.494691274990345,1550749,891763,11310,本月認列建設收入較去年本月減少所致
1457,宜進,1131117,-15.119129587312358,300639,-14.103707693084472,297085,255185,紡織纖維,8.264410641704643,2598080,2812796,11310,-
1459,聯發,1131117,0.20408761119845323,102407,-30.99961000013448,148718,102616,紡織纖維,16.853850242930303,914254,1068341,11310,-
1460,宏遠,1131117,6.219343444948769,742908,5.184640156968126,750216,789112,紡織纖維,4.569391633774976,6305544,6593669,11310,-
1463,強盛新,1131117,-33.70821618244299,19206,-57.637664282149395,30055,12732,紡織纖維,-20.414775072224515,290760,231402,11310,本月接單狀況不理想，較去年同月減少57.64%，雖10月下旬訂單回流但不及生產。
1464,得力,1131117,2.179548818311227,1166847,39.01891007627927,857638,1192279,紡織纖維,20.043595777340755,8086563,9707401,11310,-
1465,偉全,1131117,-10.24906600249066,40150,16.002446561936647,31064,36035,紡織纖維,-12.42659018919613,467240,409178,11310,-
1466,聚隆,1131117,19.218141192547044,270765,32.465416702573386,243687,322801,紡織纖維,20.625071716864316,2004410,2417821,11310,-
1467,南緯,1131117,-17.17616059665498,537396,32.44420639171577,336060,445092,紡織纖維,7.466751861921601,3865630,4154267,11310,-
1468,昶和,1131117,13.555126491410466,80796,32.94884799304449,69010,91748,紡織纖維,8.053758192478165,862529,931995,11310,-
1470,大統新創,1131117,7.522655473651424,67423,62.141307508219455,44711,72495,紡織纖維,12.981234247454669,571733,645951,11310,"品牌需求增加,訂單回流"
1471,首利,1131117,22.67913799497301,24269,58.02239796189162,18841,29773,電子零組件業,12.985957203828622,206654,233490,11310,本月營收較去年同期增加，主係因為客戶需求增加所致。
1472,三洋實業,1131117,-23.369335962408154,203874,-11.887788481061204,177308,156230,建材營造,19.687667223335488,1515563,1813942,11310,本公司以專案收入為主要營收，因各財務報表期間所認列專案別不同，使得營業收入同期比較不具相同基礎，此為本公司營業特性
1473,台南,1131117,-13.576015042535015,471729,1.5103791883392552,401621,407687,紡織纖維,15.921292911625626,5333141,6182246,11310,-
1474,弘裕,1131117,16.392442440289255,255691,33.16136595493351,223492,297605,紡織纖維,20.801464461275476,2145772,2592124,11310,-
1475,業旺,1131117,-5.583624147090994,172791,51.45942031676476,107714,163143,紡織纖維,54.98612246449822,1052060,1630547,11310,本月營收較去年同期增加，主要係因客戶需求較去年同期增加。
1476,儒鴻,1131117,3.4903780310080244,3189368,15.534825078284756,2856878,3300689,紡織纖維,21.511932008732483,25148406,30558314,11310,-
1477,聚陽,1131117,-19.557708936300536,3291362,6.874850141321275,2477334,2647647,紡織纖維,9.724646996001532,26807770,29414731,11310,-
1503,士電,1131117,-11.463992037426014,2922673,10.429393918573185,2343233,2587618,電機機械,7.660341955750499,26694448,28739334,11310,-
1504,東元,1131117,-2.862575631368709,4368723,-9.022374244696394,4664515,4243665,電機機械,-7.484609562113428,49695792,45976256,11310,-
1506,正道,1131117,-7.9140553096375506,91268,-10.898489265836204,94325,84045,電機機械,-10.293267201350782,947600,850061,11310,-
1512,瑞利,1131117,12.277563689450634,76033,-12.661646750695695,97744,85368,汽車工業,-8.424567045256701,976430,894170,11310,-
1513,中興電,1131117,10.384473239929049,2105114,15.85662753622827,2005685,2323719,電機機械,14.634430700381225,18303903,20982575,11310,-
1514,亞力,1131117,2.8137738466974427,696218,-23.731672311965724,938539,715808,電機機械,-1.4066904746541016,7035734,6936763,11310,-
1515,力山,1131117,-2.8487535738089664,388591,-56.93919125463662,876716,377521,電機機械,13.631067639119816,4823540,5481040,11310,客戶庫存管理減少採購量
1516,川飛,1131117,-100.0,3929,-100.0,96389,0,其他,-18.637165497229127,729553,593585,11310,終端客戶去化庫存及風險管控
1517,利奇,1131117,-9.540163860084046,165385,25.800511250882916,118924,149607,電機機械,0.28205527233364647,1600041,1604554,11310,-
1519,華城,1131117,11.487038991750438,1765912,46.35619163446542,1345186,1968763,電機機械,55.80932546185127,9632917,15008983,11310,本年累計金額較同期增加，主要為外銷及民營案訂單成長。
1521,大億,1131117,12.227357592984049,251199,-22.017216769753368,361508,281914,汽車工業,-20.106564456783815,3942215,3149571,11310,-
1522,堤維西,1131117,9.018328825177967,1536105,0.9659872640650567,1658614,1674636,汽車工業,4.024630264231407,16110424,16758809,11310,-
1524,耿鼎,1131117,5.123563670706753,254120,15.863708124425322,230564,267140,汽車工業,8.981414963753046,2168734,2363517,11310,-
1525,江申,1131117,-18.021690972197167,138583,1.0190108658924792,112462,113608,汽車工業,-11.135532164919026,1352203,1201628,11310,-
1526,日馳,1131117,-23.866162558618786,61627,-17.59054343625953,56934,46919,電機機械,-35.022144405499425,909259,590817,11310,-
1527,鑽全,1131117,10.951737311803658,234529,29.785132870481206,200496,260214,電機機械,14.253441219517027,2321706,2652629,11310,-
1528,恩德,1131117,16.588680699275795,342583,9.385963230642409,365141,399413,電機機械,-1.906804195537201,3169177,3108747,11310,-
1529,樂事綠能,1131117,13.798562271299925,77066,14.465458057611235,76617,87700,電機機械,-2.41070650359575,608079,593420,11310,-
1530,亞崴,1131117,-9.982152465190746,152402,6.213031494843764,129164,137189,電機機械,-23.110508329967004,1987823,1528427,11310,-
1531,高林股,1131117,-13.298985779302335,148094,16.133029431450225,110562,128399,電機機械,12.274539897419753,1219728,1369444,11310,-
1532,勤美,1131117,-11.694919061381572,1068464,-7.3698058562207,1018575,943508,電機機械,14.234331791535071,13986698,15977611,11310,-
1533,車王電,1131117,119.81545426811745,226177,16.87439761160347,425390,497172,汽車工業,-29.61253945447005,3498653,2462613,11310,-
1535,中宇,1131117,-16.06076753265113,919570,-8.70381847686725,845468,771880,電機機械,13.787856822742095,7546394,8586880,11310,-
1536,和大,1131117,-4.1546722701500265,446389,-17.502453660050943,518613,427843,汽車工業,-10.043764248835624,5578526,5018232,11310,-
1537,廣隆,1131117,4.534279401238602,706926,16.039476473497846,636835,738980,電機機械,28.266955110952374,5300157,6798350,11310,-
1538,正峰,1131117,57.89473684210526,7790,-9.332153914197258,13566,12300,電機機械,-49.24959887859779,172641,87616,11310,-
1539,巨庭,1131117,52.56840184379851,84391,-18.24831422149415,157494,128754,電機機械,-6.737768627927535,1259037,1174206,11310,-
1540,喬福,1131117,-39.48015574834346,29278,-78.13279032457115,81030,17719,電機機械,-3.3935787246955167,458071,442526,11310,美國市場衰退
1541,錩泰,1131117,2.5692841981622867,216247,-43.92825542887479,395570,221803,電機機械,-7.914089672323323,2683682,2471293,11310,-
1558,伸興,1131117,-12.910872529436357,731918,11.27188618311949,572850,637421,電機機械,11.063149393521044,6255452,6947502,11310,-
1560,中砂,1131117,-6.9876482074073145,638126,7.217939986885341,553579,593536,電機機械,8.22808135216914,5340042,5779425,11310,-
1563,巧新,1131117,11.99637776981765,597422,-6.2849195266421365,713963,669091,汽車工業,-1.1566537011518823,6287448,6214724,11310,-
1568,倉佑,1131117,-12.464200807209599,90435,-34.961961254703496,121718,79163,汽車工業,-26.580811556608456,1208936,887591,11310,-
1582,信錦,1131117,-11.223723469753658,739015,-18.7851253992226,807820,656070,電子零組件業,6.6796895395222595,7316358,7805068,11310,-
1583,程泰,1131117,-0.6825854396387312,364936,-20.13375494419532,453815,362445,電機機械,-15.345680872464822,4340622,3674524,11310,-
1587,吉茂,1131117,3.906258543573592,182886,15.143179146620778,165038,190030,汽車工業,-1.6032465757192829,1781323,1752764,11310,-
1589,永冠-KY,1131117,-0.7241886104882169,647069,-5.288866281855644,678255,642383,電機機械,-21.29760593172811,7176863,5648363,11310,-
1590,亞德客-KY,1131117,-6.87217774470331,2472535,-3.88770485165864,2395758,2302618,電機機械,1.808063755965661,24867320,25316937,11310,本月營業收入換算匯率為4.5139991；本年累計營業收入換算匯率為4.4496686。
1597,直得,1131117,-2.8695200547699424,84718,2.4540564769161812,80316,82287,電機機械,-5.665860829225231,918713,866660,11310,-
1598,岱宇,1131117,11.151510273499218,571519,-8.725275798947667,695978,635252,運動休閒,-10.284950499520752,6111658,5483077,11310,-
1603,華電,1131117,27.075095020539795,312564,10.280288201241097,360165,397191,電器電纜,9.706032071095672,3408365,3739182,11310,-
1604,聲寶,1131117,6.37824625725634,654600,2.9387764755969203,676472,696352,電器電纜,3.7459875569804453,7590762,7875111,11310,-
1605,華新,1131117,1.8716237772132684,14503449,-2.952261644855791,15224362,14774899,電器電纜,-8.88119536127817,161744038,147379234,11310,-
1608,華榮,1131117,-4.577658123594112,903344,15.252514988314196,747916,861992,電器電纜,19.927238348911132,7935224,9516495,11310,-
1609,大亞,1131117,3.5566046795011887,2415984,17.515616464608083,2129003,2501911,電器電纜,15.112675481220753,21428575,24667006,11310,-
1611,中電,1131117,4.785398281333241,86346,-20.177504874326196,113349,90478,電器電纜,-12.707140884154763,1093338,954406,11310,-
1612,宏泰,1131117,22.66563274260965,475857,23.376557496591737,473115,583713,電器電纜,9.858680168308622,4921673,5406885,11310,-
1614,三洋電,1131117,-18.00304605896835,453701,5.723826304421962,351880,372021,電器電纜,-2.9980976166670152,4921721,4774163,11310,-
1615,大山,1131117,3.7157348597824145,481466,16.208486247605926,429707,499356,電器電纜,24.76894032877312,3930370,4903881,11310,-
1616,億泰,1131117,-14.365736695505207,487542,14.364643910777044,365063,417503,電器電纜,15.333917407933251,3266706,3767620,11310,-
1617,榮星,1131117,1.076848618937325,289270,26.39029978170186,231335,292385,電器電纜,19.604533829064692,2347508,2807726,11310,-
1618,合機,1131117,-20.46480878028338,276802,15.70297883075112,190276,220155,電器電纜,5.079565209652251,3370820,3542043,11310,-
1626,艾美特-KY,1131117,-27.804541954796324,555884,-2.26199492950749,410611,401323,電器電纜,-4.129098966308897,7325109,7022648,11310,-
1702,南僑,1131117,-5.585977310183259,2098827,9.551122718407097,1808824,1981587,食品工業,4.351519173199534,18608214,19417954,11310,-
1707,葡萄王,1131117,-28.672709688307304,1232496,7.021283589248519,821431,879106,生技醫療業,7.601946932087378,8256477,8884130,11310,-
1708,東鹼,1131117,5.940526775111951,559176,30.907122179744988,452530,592394,化學工業,8.510727635844725,4858433,5271921,11310,-
1709,和益,1131117,-15.436678847298396,781295,-1.0707654528030666,667840,660689,化學工業,11.31669132333166,7870083,8760716,11310,-
1710,東聯,1131117,-27.744556629151134,2072475,-1.7458999990158028,1524085,1497476,化學工業,14.073194511034673,17255201,19683559,11310,無
1711,永光,1131117,-4.964949638242358,675314,-5.351217425929477,678070,641785,化學工業,2.763705171026703,6596543,6778852,11310,-
1712,興農,1131117,3.31900866883629,1553265,6.395809452334244,1508347,1604818,化學工業,0.4395169691431453,16102905,16173680,11310,-
1713,國化,1131117,77.23455402578752,32031,38.03584020230019,41127,56770,化學工業,11.346087387103928,387746,431740,11310,-
1714,和桐,1131117,17.082417996441055,1725230,12.165914892459176,1800851,2019941,化學工業,-1.652197729768617,16780316,16503072,11310,-
1717,長興,1131117,-2.5314902327350275,3618106,0.8438075313568235,3497006,3526514,化學工業,3.5818260849500074,35189732,36450167,11310,-
1718,中纖,1131117,74.5217530564928,2747430,44.22366947983548,3324602,4794863,化學工業,14.14161200683763,32702566,37327236,11310,"本月營業收入淨額變動主要係認列子公司台中銀行公司透過損益按公允價值衡量之金融資產及負債利益1,054,455仟元。"
1720,生達,1131117,-7.001040950399839,577357,5.3644139804042,509599,536936,生技醫療業,9.628349095111684,5156990,5653523,11310,-
1721,三晃,1131117,-31.262155223828994,231382,-2.8750267167414734,163755,159047,化學工業,11.003857058348652,1761446,1955273,11310,-
1722,台肥,1131117,-11.198783376714532,1025790,2.7261655051086002,886740,910914,化學工業,-24.02038622194415,13269158,10081855,11310,-
1723,中碳,1131117,23.568058246359602,512032,-14.978257714614363,744172,632708,化學工業,-9.18167129719724,7147849,6491557,11310,-
1725,元禎,1131117,36.09455557167157,606712,29.667109515598646,636786,825702,化學工業,10.375164327215963,6281674,6933408,11310,-
1726,永記,1131117,5.63078849850794,776108,0.6287077122870501,814687,819809,化學工業,0.5983992094965094,7642724,7688458,11310,-
1727,中華化,1131117,0.9264849990596573,202054,52.36664948184012,133839,203926,化學工業,24.67583403819366,1432908,1786490,11310,今年10月月營收較去年同期增加達50%以上，主係本公司特用化學品及電子化學品銷量皆較去年同期增加
1730,花仙子,1131117,10.8227887823035,207137,-3.2046551833189265,237155,229555,化學工業,-3.168165555293365,2195182,2125635,11310,-
1731,美吾華,1131117,4.025093281170561,116047,15.497512437810945,104520,120718,生技醫療業,15.167210604590043,1068443,1230496,11310,本月美髮及醫藥產品均出貨暢旺，當月及累計營收皆較去年同期成長逾15%。
1732,毛寶,1131117,-8.428404645351575,48823,6.9032304344707205,41821,44708,化學工業,6.51305830563917,459784,489730,11310,-
1733,五鼎,1131117,-15.93929318389017,186470,16.854033099746534,134140,156748,生技醫療業,11.033175788622078,1400449,1554963,11310,-
1734,杏輝,1131117,37.98627438823737,209681,21.429890460402063,238270,289331,生技醫療業,5.370495402347091,2454187,2585989,11310,-
1735,日勝化,1131117,-1.6546336627301226,217873,6.21997709707963,201721,214268,化學工業,12.51555657572421,1951747,2196019,11310,-
1736,喬山,1131117,-3.372219773113737,4688781,33.35145430351457,3397537,4530665,運動休閒,21.55004943099563,28745122,34939710,11310,-
1737,臺鹽,1131117,-6.541678806238394,284881,0.47170701333987436,264995,266245,食品工業,-6.461586567453943,2910245,2722197,11310,-
1752,南光,1131117,14.43557316859957,188749,7.862093761860057,200252,215996,生技醫療業,0.13526554245244443,1834170,1836651,11310,-
1760,寶齡富錦,1131117,-0.44209610054441195,130967,-7.62516737394705,141151,130388,生技醫療業,9.578347921518242,1494360,1637495,11310,-
1762,中化生,1131117,-37.63767811221272,123658,-58.06565631848263,183897,77116,生技醫療業,-37.29064576806653,1814986,1138166,11310,當月營收較去年同期減少，主係部份產品因應市場變化調整供貨。
1773,勝一,1131117,0.9969432900689711,960837,16.115275775215828,835735,970416,化學工業,12.290628155801437,8132839,9132416,11310,-
1776,展宇,1131117,7.309281849581728,100174,-23.67780183890092,140845,107496,化學工業,-1.1858497326497988,1015896,1003849,11310,-
1783,和康生,1131117,-1.7066091452679661,63049,35.415710695946686,45765,61973,生技醫療業,3.438584730842281,519138,536989,11310,-
1786,科妍,1131117,33.57204429414495,60324,34.228456246147694,60029,80576,生技醫療業,24.381592572441512,569770,708689,11310,-
1789,神隆,1131117,-14.387007030339486,265990,-11.838855293416234,258302,227722,生技醫療業,11.90360590396175,2321221,2597530,11310,-
1795,美時,1131117,58.82723679476518,1186821,106.76671935484225,911653,1884995,生技醫療業,11.139698305791775,14450526,16060271,11310,主係本月血癌用藥Lenalidomide於美國市場銷售量較去年同期增加所致
1802,台玻,1131117,13.182105217146805,3225767,-11.503270096757634,4125566,3650991,玻璃陶瓷,-8.290168201450967,37720067,34593010,11310,-
1805,寶徠,1131117,165.11627906976744,43,-78.84972170686457,539,114,建材營造,-96.66590577379347,144567,4820,11310,當月營收減少主係子公司租賃業務經營模式調整；去年累計營收較高主要係認列康橋旭案收入較高所致。
1806,冠軍,1131117,6.024166334046954,275590,0.9818524905737323,289351,292192,玻璃陶瓷,12.298502426641662,2548790,2862253,11310,-
1808,潤隆,1131117,-79.15792501947136,570068,-96.79467655271934,3706771,118814,建材營造,-69.08463095670194,28173686,8709999,11310,營收變動主要係本月及本期累計工程及房地出售收入皆較去年同期減少所致。
1809,中釉,1131117,2.0930736273779527,189291,-6.192873196091471,206011,193253,玻璃陶瓷,1.2184149223767151,1941621,1965278,11310,-
